200;0.000000188
201;0.000000033
202;0.000000049
203;0.000000233
204;0.000000175
205;0.000000123
206;0.000000188
207;0.000000165
208;0.000000221
209;0.000000089
210;0.000000204
211;0.000000148
212;0.000000151
213;0.000000190
214;0.000000125
215;0.000000186
216;0.000000091
217;0.000000171
218;0.000000181
219;0.000000180
220;0.000000166
221;0.000000192
222;0.000000103
223;0.000000150
224;0.000000132
225;0.000000177
226;0.000000175
227;0.000000161
228;0.000000169
229;0.000000148
230;0.000000180
231;0.000000232
232;0.000000172
233;0.000000164
234;0.000000165
235;0.000000195
236;0.000000179
237;0.000000192
238;0.000000177
239;0.000000177
240;0.000000141
241;0.000000167
242;0.000000165
243;0.000000177
244;0.000000170
245;0.000000169
246;0.000000233
247;0.000000127
248;0.000000167
249;0.000000143
250;0.000000185
251;0.000000199
252;0.000000171
253;0.000000168
254;0.000000167
255;0.000000144
256;0.000000203
257;0.000000086
258;0.000000221
259;0.000000124
260;0.000000148
261;0.000000161
262;0.000000078
263;0.000000172
264;0.000000181
265;0.000000150
266;0.000000173
267;0.000000093
268;0.000000159
269;0.000000146
270;0.000000170
271;0.000000192
272;0.000000132
273;0.000000196
274;0.000000153
275;0.000000125
276;0.000000157
277;0.000000147
278;0.000000126
279;0.000000160
280;0.000000156
281;0.000000069
282;0.000000110
283;0.000000205
284;0.000000131
285;0.000000116
286;0.000000079
287;0.000000105
288;0.000000155
289;0.000000132
290;0.000000118
291;0.000000179
292;0.000000088
293;0.000000087
294;0.000000114
295;0.000000092
296;0.000000122
297;0.000000192
298;0.000000115
299;0.000000133
300;0.000000196
301;0.000000106
302;0.000000203
303;0.000000191
304;0.000000151
305;0.000000149
306;0.000000116
307;0.000000075
308;0.000000117
309;0.000000097
310;0.000000140
311;0.000000180
312;0.000000184
313;0.000000235
314;0.000000091
315;0.000000050
316;0.000000112
317;0.000000137
318;0.000000151
319;0.000000177
320;0.000000081
321;0.000000023
322;0.000000126
323;0.000000264
324;0.000000139
325;0.000000118
326;0.000000200
327;0.000000197
328;0.000000124
329;0.000000145
330;0.000000060
331;0.000000159
332;0.000000216
333;0.000000243
334;0.000000166
335;0.000000119
336;0.000000043
337;0.000000297
338;0.000000013
339;0.000000150
340;0.000000419
341;0.000000392
342;0.000000351
343;0.000000362
344;0.000000360
345;0.000000371
346;0.000000328
347;0.000000316
348;0.000000353
349;0.000000321
350;0.000000300
351;0.000000336
352;0.000000274
353;0.000000282
354;0.000000293
355;0.000000261
356;0.000000289
357;0.000000227
358;0.000000295
359;0.000000222
360;0.000000261
361;0.000000279
362;0.000000281
363;0.000000248
364;0.000000231
365;0.000000267
366;0.000000242
367;0.000000263
368;0.000000275
369;0.000000251
370;0.000000276
371;0.000000246
372;0.000000262
373;0.000000267
374;0.000000265
375;0.000000241
376;0.000000226
377;0.000000239
378;0.000000193
379;0.000000238
380;0.000000225
381;0.000000267
382;0.000000457
383;0.000000637
384;0.000000527
385;0.000000322
386;0.000000216
387;0.000000244
388;0.000000227
389;0.000000201
390;0.000000217
391;0.000000214
392;0.000000213
393;0.000000232
394;0.000000199
395;0.000000211
396;0.000000201
397;0.000000211
398;0.000000196
399;0.000000211
400;0.000000226
401;0.000000191
402;0.000000193
403;0.000000244
404;0.000000241
405;0.000000251
406;0.000000282
407;0.000000248
408;0.000000211
409;0.000000194
410;0.000000186
411;0.000000202
412;0.000000235
413;0.000000290
414;0.000000393
415;0.000000374
416;0.000000323
417;0.000000377
418;0.000000460
419;0.000000513
420;0.000000714
421;0.000001562
422;0.000002422
423;0.000001886
424;0.000000973
425;0.000000526
426;0.000000429
427;0.000000480
428;0.000000715
429;0.000002650
430;0.000008291
431;0.000012043
432;0.000007628
433;0.000002567
434;0.000002226
435;0.000004877
436;0.000007043
437;0.000004526
438;0.000001367
439;0.000000499
440;0.000000332
441;0.000000321
442;0.000000509
443;0.000001200
444;0.000001865
445;0.000001353
446;0.000000491
447;0.000000208
448;0.000000212
449;0.000000193
450;0.000000173
451;0.000000154
452;0.000000143
453;0.000000166
454;0.000000133
455;0.000000185
456;0.000000165
457;0.000000149
458;0.000000164
459;0.000000161
460;0.000000140
461;0.000000146
462;0.000000175
463;0.000000150
464;0.000000165
465;0.000000181
466;0.000000182
467;0.000000170
468;0.000000176
469;0.000000270
470;0.000000273
471;0.000000381
472;0.000000564
473;0.000000866
474;0.000001576
475;0.000003075
476;0.000006623
477;0.000015478
478;0.000039393
479;0.000113455
480;0.000373691
481;0.001418797
482;0.006081925
483;0.021004596
484;0.046424823
485;0.070652895
486;0.086107378
487;0.099786415
488;0.117449455
489;0.140686464
490;0.172708893
491;0.218328934
492;0.280039845
493;0.355195389
494;0.430720978
495;0.493275375
496;0.539024429
497;0.573351784
498;0.606212425
499;0.644503861
500;0.688055267
501;0.736410828
502;0.782963181
503;0.821293106
504;0.848152390
505;0.863667450
506;0.871876450
507;0.878170624
508;0.882968903
509;0.888294601
510;0.892984467
511;0.897796783
512;0.904569397
513;0.913579102
514;0.923768311
515;0.933430176
516;0.939823303
517;0.942043686
518;0.943114853
519;0.944729538
520;0.950623398
521;0.956023254
522;0.960298462
523;0.960929489
524;0.960517044
525;0.956340027
526;0.952671738
527;0.951014404
528;0.949679947
529;0.948637085
530;0.946126099
531;0.943072281
532;0.941273575
533;0.940259552
534;0.939566650
535;0.938029556
536;0.933287506
537;0.927076721
538;0.920334473
539;0.913692627
540;0.910563736
541;0.908118515
542;0.906780090
543;0.906220169
544;0.905285721
545;0.904900589
546;0.904092331
547;0.904032211
548;0.903101349
549;0.902583313
550;0.900712585
551;0.897013092
552;0.891504364
553;0.887474136
554;0.884002304
555;0.881452560
556;0.879790497
557;0.877787933
558;0.873390579
559;0.868546677
560;0.861291046
561;0.853911133
562;0.845558853
563;0.837021484
564;0.826592407
565;0.815382462
566;0.803058777
567;0.789379196
568;0.776815720
569;0.765687332
570;0.754955826
571;0.748980484
572;0.744196930
573;0.740380249
574;0.735112228
575;0.730513611
576;0.725086899
577;0.720166321
578;0.714889221
579;0.709899521
580;0.704855499
581;0.698909073
582;0.691057282
583;0.680365753
584;0.669059219
585;0.655515747
586;0.641358185
587;0.627194710
588;0.613136101
589;0.599044685
590;0.585498581
591;0.572151604
592;0.559841614
593;0.547640915
594;0.537119103
595;0.527787857
596;0.519092369
597;0.511470566
598;0.504883995
599;0.498286896
600;0.491638985
601;0.484487305
602;0.476963272
603;0.468416443
604;0.459815903
605;0.448963203
606;0.438092995
607;0.425431595
608;0.411799698
609;0.396894264
610;0.381603546
611;0.366063805
612;0.350704956
613;0.335709496
614;0.321714325
615;0.308340111
616;0.296295528
617;0.285395794
618;0.275411224
619;0.266491661
620;0.258781014
621;0.251917896
622;0.245917950
623;0.240593281
624;0.235429497
625;0.230072117
626;0.224346256
627;0.218148403
628;0.210571098
629;0.202391148
630;0.193224335
631;0.183650875
632;0.173751602
633;0.164242249
634;0.155010204
635;0.146778584
636;0.139423657
637;0.133121128
638;0.127735033
639;0.123362665
640;0.119589548
641;0.116432486
642;0.113404341
643;0.110274534
644;0.106832247
645;0.102739821
646;0.097931271
647;0.092613411
648;0.086723070
649;0.080788307
650;0.074936447
651;0.069380903
652;0.064443550
653;0.060004601
654;0.056196337
655;0.052864270
656;0.049911408
657;0.047197738
658;0.044605055
659;0.041973104
660;0.039308686
661;0.036446102
662;0.033592322
663;0.030845773
664;0.028271296
665;0.026018519
666;0.024152939
667;0.022743850
668;0.021775460
669;0.021210067
670;0.020902169
671;0.020507042
672;0.019519362
673;0.017425725
674;0.014220176
675;0.010524859
676;0.007193302
677;0.004672390
678;0.002994538
679;0.001932540
680;0.001268067
681;0.000853725
682;0.000590005
683;0.000416085
684;0.000300549
685;0.000221610
686;0.000166061
687;0.000127277
688;0.000098683
689;0.000077583
690;0.000062001
691;0.000050004
692;0.000040908
693;0.000033872
694;0.000028322
695;0.000023921
696;0.000020249
697;0.000017704
698;0.000015266
699;0.000013362
700;0.000011863
701;0.000010527
702;0.000009413
703;0.000008560
704;0.000007781
705;0.000007068
706;0.000006584
707;0.000006018
708;0.000005669
709;0.000005287
710;0.000005095
711;0.000004754
712;0.000004519
713;0.000004436
714;0.000004273
715;0.000004153
716;0.000004068
717;0.000003975
718;0.000004035
719;0.000003936
720;0.000003949
721;0.000003918
722;0.000003990
723;0.000003972
724;0.000004138
725;0.000004244
726;0.000004310
727;0.000004469
728;0.000004745
729;0.000004911
730;0.000005151
731;0.000005375
732;0.000005791
733;0.000006078
734;0.000006442
735;0.000006922
736;0.000007302
737;0.000007845
738;0.000008438
739;0.000008875
740;0.000009085
741;0.000009212
742;0.000009097
743;0.000008592
744;0.000008081
745;0.000007368
746;0.000006667
747;0.000006011
748;0.000005470
749;0.000004978
750;0.000004639
751;0.000004530
752;0.000004101
753;0.000004185
754;0.000004104
755;0.000004263
756;0.000004496
757;0.000004774
758;0.000005064
759;0.000005409
760;0.000006152
761;0.000006851
762;0.000007759
763;0.000008495
764;0.000009476
765;0.000010397
766;0.000010946
767;0.000011360
768;0.000011769
769;0.000012313
770;0.000012774
771;0.000013559
772;0.000014932
773;0.000017037
774;0.000020658
775;0.000025932
776;0.000034186
777;0.000044766
778;0.000055550
779;0.000058912
780;0.000052797
781;0.000041882
782;0.000031804
783;0.000023945
784;0.000018984
785;0.000016189
786;0.000014055
787;0.000012884
788;0.000012085
789;0.000012135
790;0.000012429
791;0.000013086
792;0.000013973
793;0.000015025
794;0.000016173
795;0.000017252
796;0.000018608
797;0.000019429
798;0.000020118
799;0.000019928
800;0.000019270
801;0.000019044
802;0.000018420
803;0.000017775
804;0.000016953
805;0.000016349
806;0.000015562
807;0.000014729
808;0.000014136
809;0.000013439
810;0.000013005
811;0.000012656
812;0.000012388
813;0.000012207
814;0.000012043
815;0.000012180
816;0.000012108
817;0.000012049
818;0.000011983
819;0.000011802
820;0.000011476
821;0.000011004
822;0.000010428
823;0.000009705
824;0.000008734
825;0.000007954
826;0.000007105
827;0.000006023
828;0.000005257
829;0.000004447
830;0.000003675
831;0.000003029
832;0.000002421
833;0.000001991
834;0.000001723
835;0.000001438
836;0.000001304
837;0.000001035
838;0.000000993
839;0.000000828
840;0.000000852
841;0.000000693
842;0.000000678
843;0.000000638
844;0.000000495
845;0.000000514
846;0.000000465
847;0.000000337
848;0.000000458
849;0.000000321
850;0.000000425
851;0.000000334
852;0.000000303
853;0.000000313
854;0.000000212
855;0.000000241
856;0.000000210
857;0.000000248
858;0.000000143
859;0.000000273
860;0.000000138
861;0.000000186
862;0.000000086
863;0.000000191
864;0.000000072
865;0.000000171
866;0.000000035
867;0.000000180
868;0.000000127
869;0.000000115
870;0.000000080
871;0.000000155
872;0.000000216
873;0.000000129
874;0.000000072
875;0.000000034
876;0.000000156
877;0.000000171
878;0.000000077
879;0.000000032
880;0.000000002
881;0.000000069
882;0.000000090
883;0.000000070
884;0.000000103
885;0.000000136
886;0.000000099
887;0.000000030
888;0.000000173
889;0.000000086
890;0.000000163
891;0.000000134
892;0.000000134
893;0.000000105
894;0.000000055
895;0.000000066
896;0.000000034
897;0.000000002
898;0.000000037
899;0.000000140
900;0.000000117
901;0.000000038
902;0.000000008
903;0.000000109
904;0.000000082
905;0.000000055
906;0.000000119
907;0.000000064
908;0.000000032
909;0.000000024
910;0.000000015
911;0.000000037
912;0.000000058
913;0.000000037
914;0.000000071
915;0.000000104
916;0.000000075
917;0.000000066
918;0.000000017
919;0.000000074
920;0.000000044
921;0.000000052
922;0.000000047
923;0.000000029
924;0.000000056
925;0.000000100
926;0.000000010
927;0.000000011
928;0.000000011
929;0.000000013
930;0.000000018
931;0.000000059
932;0.000000028
933;0.000000038
934;0.000000049
935;0.000000048
936;0.000000012
937;0.000000022
938;0.000000014
939;0.000000061
940;0.000000108
941;0.000000027
942;0.000000033
943;0.000000015
944;0.000000050
945;0.000000054
946;0.000000033
947;0.000000032
948;0.000000022
949;0.000000175
950;0.000000301
951;0.000000404
952;0.000000659
953;0.000000817
954;0.000000946
955;0.000000891
956;0.000000585
957;0.000000373
958;0.000000247
959;0.000000081
960;0.000000120
961;0.000000151
962;0.000000081
963;0.000000131
964;0.000000118
965;0.000000099
966;0.000000080
967;0.000000104
968;0.000000096
969;0.000000096
970;0.000000088
971;0.000000016
972;0.000000067
973;0.000000014
974;0.000000123
975;0.000000121
976;0.000000130
977;0.000000139
978;0.000000029
979;0.000000052
980;0.000000148
981;0.000000044
982;0.000000106
983;0.000000135
984;0.000000373
985;0.000000782
986;0.000001592
987;0.000002411
988;0.000002418
989;0.000001635
990;0.000000828
991;0.000000434
992;0.000000236
993;0.000000157
994;0.000000112
995;0.000000112
996;0.000000066
997;0.000000047
998;0.000000062
999;0.000000055
1000;0.000000036
1001;0.000000073
1002;0.000000032
1003;0.000000075
1004;0.000000027
1005;0.000000165
1006;0.000000003
1007;0.000000006
1008;0.000000009
1009;0.000000057
1010;0.000000030
1011;0.000000004
1012;0.000000029
1013;0.000000054
1014;0.000000065
1015;0.000000077
1016;0.000000108
1017;0.000000077
1018;0.000000033
1019;0.000000014
1020;0.000000067
1021;0.000000042
1022;0.000000042
1023;0.000000018
1024;0.000000118
1025;0.000000082
1026;0.000000007
1027;0.000000005
1028;0.000000011
1029;0.000000006
1030;0.000000063
1031;0.000000036
1032;0.000000118
1033;0.000000038
1034;0.000000110
1035;0.000000054
1036;0.000000157
1037;0.000000203
1038;0.000000220
1039;0.000000494
1040;0.000000644
1041;0.000000926
1042;0.000001029
1043;0.000001103
1044;0.000001023
1045;0.000000860
1046;0.000000615
1047;0.000000497
1048;0.000000371
1049;0.000000308
1050;0.000000251
1051;0.000000277
1052;0.000000178
1053;0.000000169
1054;0.000000101
1055;0.000000163
1056;0.000000093
1057;0.000000090
1058;0.000000197
1059;0.000000093
1060;0.000000101
1061;0.000000098
1062;0.000000137
1063;0.000000066
1064;0.000000134
1065;0.000000170
1066;0.000000190
1067;0.000000160
1068;0.000000095
1069;0.000000184
1070;0.000000220
1071;0.000000183
1072;0.000000140
1073;0.000000145
1074;0.000000255
1075;0.000000171
1076;0.000000164
1077;0.000000309
1078;0.000000275
1079;0.000000315
1080;0.000000407
1081;0.000000461
1082;0.000000560
1083;0.000000650
1084;0.000000831
1085;0.000001154
1086;0.000001376
1087;0.000001819
1088;0.000002450
1089;0.000003441
1090;0.000004825
1091;0.000006928
1092;0.000009891
1093;0.000013276
1094;0.000015785
1095;0.000016422
1096;0.000014875
1097;0.000012359
1098;0.000009948
1099;0.000008045
1100;0.000006608
1101;0.000005552
1102;0.000004778
1103;0.000004306
1104;0.000003929
1105;0.000003633
1106;0.000003480
1107;0.000003280
1108;0.000003284
1109;0.000003265
1110;0.000003299
1111;0.000003408
1112;0.000003462
1113;0.000003642
1114;0.000003872
1115;0.000004167
1116;0.000004560
1117;0.000004935
1118;0.000005514
1119;0.000006217
1120;0.000006992
1121;0.000008116
1122;0.000009681
1123;0.000011571
1124;0.000013996
1125;0.000017324
1126;0.000021698
1127;0.000027055
1128;0.000033824
1129;0.000041189
1130;0.000048146
1131;0.000052686
1132;0.000053402
1133;0.000050489
1134;0.000044970
1135;0.000038527
1136;0.000032784
1137;0.000027987
